ID,category_encoded,status_encoded,density_score,category_frequency,is_pending,risk_signal,Latitude,Longitude
1264,1,2,0.10863054006796054,425,1,0.46517832404077636,23.243185388898397,77.42305298150517
1265,3,0,0.1893915243297993,497,0,0.11363491459787958,23.237804535274808,77.42149208755963
1266,2,1,0.08620687936390777,311,0,0.051724127618344655,23.243140004932528,77.41762136879278
1267,3,2,0.230746736399905,497,1,0.538448041839943,23.239308675492012,77.41915238125782
1268,4,1,0.20224098645380026,153,0,0.12134459187228015,23.23748525090327,77.4201455020591
1269,3,1,0.09149924720326696,497,0,0.05489954832196018,23.23953921100596,77.42297857695038
1270,4,2,0.05002978923387621,153,1,0.4300178735403257,23.24277884618964,77.4161696504602
1271,3,2,0.2705418822243654,497,1,0.5623251293346193,23.237095089130893,77.42018683191037
1272,3,2,0.39095910637438336,497,1,0.63457546382463,23.24064597065996,77.41991483694606
1273,1,1,0.24601113835668076,425,0,0.14760668301400845,23.238319802119648,77.4217973129074
1274,0,2,0.3147195374606467,214,1,0.588831722476388,23.23962779080239,77.42048019371873
1275,4,1,0.1772511644990435,153,0,0.1063506986994261,23.240327431838665,77.42206708754827
1276,3,1,0.12228952708038095,497,0,0.07337371624822857,23.23974777179218,77.41685020189503
1277,1,2,0.2609677682174081,425,1,0.5565806609304449,23.2392347944313,77.4207580935402
1278,3,1,0.2137814570259666,497,0,0.12826887421557995,23.23817865525935,77.42264886455185
1279,2,1,0.12974335665294448,311,0,0.07784601399176669,23.236990095680955,77.4190169004191
1280,2,1,0.38476307186321207,311,0,0.23085784311792723,23.23968565053404,77.42096905502987
1281,0,2,0.4664034678838644,214,1,0.6798420807303187,23.24001238286659,77.42134576102792
1282,4,0,0.16617940485303231,153,0,0.09970764291181938,23.238376925636697,77.41731979404783
1283,0,2,0.0960197586382411,214,1,0.45761185518294467,23.237678458383403,77.41638572430139
1284,3,2,0.2810955993295334,497,1,0.56865735959772,23.23862879219843,77.42173105844866
1285,1,2,0.1798408926643985,425,1,0.5079045355986391,23.24035820396685,77.41827100915899
1286,3,1,0.23170286566141982,497,0,0.13902171939685187,23.239689235133845,77.41789248720283
1287,3,2,0.18398984859602394,497,1,0.5103939091576144,23.239874714911455,77.4183244552397
1288,1,1,0.17041796356960376,425,0,0.10225077814176226,23.238061666818055,77.41855894162185
1289,1,1,0.2813531176952665,425,0,0.16881187061715988,23.23816465814966,77.42284406749934
1290,3,2,0.30603673675229964,497,1,0.5836220420513798,23.241125565289533,77.41930000706172
1291,0,2,0.07675198746676226,214,1,0.44605119248005737,23.23765430805152,77.42432953014418
1292,2,1,0.09103514182313355,311,0,0.054621085093880126,23.2434658794609,77.42255799971718
1293,1,1,0.3091906815500305,425,0,0.18551440893001828,23.240356380469493,77.42103858087384
1294,1,2,0.344506476246221,425,1,0.6067038857477326,23.241170498890583,77.42081888750333
1295,2,2,0.14639571893815645,311,1,0.48783743136289387,23.241134279626987,77.42301587206778
1296,3,2,0.22038507811702146,497,1,0.5322310468702129,23.238900123455043,77.42073598162222
1297,3,1,0.18827266951489635,497,0,0.11296360170893781,23.242089611383268,77.41954775525414
1298,2,1,0.11675709585683314,311,0,0.07005425751409988,23.24256978687991,77.41830297270216
1299,4,0,0.2387623062595082,153,0,0.1432573837557049,23.24027804780177,77.42048218020098
1300,2,1,0.7013044106187678,311,0,0.42078264637126067,23.24074262578199,77.42064835188567
1301,1,2,0.06879286282699613,425,1,0.4412757176961977,23.244013193119574,77.42227259394596
1302,1,2,0.024345476207859686,425,1,0.41460728572471583,23.242634659684224,77.40013654768886
1303,3,2,0.01935380048934329,497,1,0.41161228029360597,23.23891786564676,77.43844515539206
1304,2,1,0.016897515271732083,311,0,0.01013850916303925,23.238778152230463,77.43259864935762
1305,1,2,0.01412785301724274,425,1,0.40847671181034567,23.23867805509093,77.43750670742871
1306,4,2,0.0077997913437361805,153,1,0.40467987480624174,23.2866226645315,77.42004985253433
1307,0,2,0.011617913870363927,214,1,0.40697074832221836,23.27841636080594,77.39587445678588
1308,1,2,0.014617510143391323,425,1,0.4087705060860348,23.239067053280337,77.40348473961167
1309,3,2,0.013595547557958065,497,1,0.4081573285347749,23.25128992488196,77.41472618499797
1310,3,2,0.023557652050207566,497,1,0.4141345912301246,23.239862455846087,77.4102970192225
1311,1,1,0.03293768119667981,425,0,0.019762608718007883,23.27716016556436,77.38640909506299
1312,3,0,0.008724582008389143,497,0,0.005234749205033486,23.257587851677343,77.39019378436812
1313,2,2,0.016582913437396426,311,1,0.4099497480624379,23.230361337143723,77.39310738074401
1314,3,1,0.018794921690990236,497,0,0.011276953014594141,23.28168214911543,77.39968566175561
1315,1,1,0.010195580088346617,425,0,0.00611734805300797,23.250032275012977,77.41649990767633
1316,0,2,0.015613938183960946,214,1,0.4093683629103766,23.239617443895114,77.38845424831977
1317,1,1,0.05275834134784123,425,0,0.031655004808704736,23.23248899502738,77.43964496020683
1318,3,2,0.2778136198104568,497,1,0.5666881718862741,23.251472559780197,77.39776888973036
1319,3,1,0.019317693776499584,497,0,0.01159061626589975,23.239978294773056,77.39273930344119
1320,2,1,0.026450445664570155,311,0,0.015870267398742092,23.257421920276283,77.4351161965996
1321,3,2,0.017685474881713313,497,1,0.410611284929028,23.245272841544004,77.41014965915075
1322,2,1,0.011792004105196378,311,0,0.007075202463117826,23.28265746448509,77.42557504806949
1323,2,2,0.0033202889569435724,311,1,0.40199217337416615,23.231767298410176,77.40929794005264
1324,4,2,0.007390042637867963,153,1,0.4044340255827208,23.234997210368757,77.39889614362652
1325,0,2,0.016994257915233825,214,1,0.4101965547491403,23.252236362274317,77.39141664613064
1326,1,2,0.04457150167733444,425,1,0.42674290100640067,23.233330486275904,77.44059502679072
1327,3,1,0.005687296935435438,497,0,0.003412378161261263,23.287719377493783,77.41625572910556
1328,0,0,0.016669938617140997,214,0,0.010001963170284598,23.239381937316836,77.38412244770099
1329,1,1,0.011973955273982187,425,0,0.007184373164389312,23.231969335482027,77.39435623863062
1330,0,0,0.015980259744163262,214,0,0.009588155846497958,23.258354110945152,77.398682787132
1331,2,1,0.3585551585630146,311,0,0.21513309513780876,23.23994724832711,77.4206589964476
1332,3,0,0.00987189477589262,497,0,0.005923136865535572,23.240208511453357,77.39473190404571
1333,1,1,0.022023169642890212,425,0,0.013213901785734127,23.28102724514574,77.41437664792764
1334,1,2,0.0004544872358593351,425,1,0.40027269234151563,23.25885504724829,77.38409251388943
1335,2,2,0.20601934295298036,311,1,0.5236116057717882,23.249810617267535,77.3989654753117
1336,3,2,0.01353270466432796,497,1,0.4081196227985968,23.254047153903812,77.38602044531946
1337,1,1,0.023356653057479724,425,0,0.014013991834487835,23.258967759196157,77.39632075997713
1338,4,2,0.01979186645215317,153,1,0.41187511987129194,23.264688227638366,77.42424519964617
1339,1,1,0.010076813643104348,425,0,0.006046088185862609,23.249302531071702,77.43824787323605
1340,3,1,0.021381952900666988,497,0,0.012829171740400193,23.27217864883207,77.40553705560019
1341,3,1,0.22797227671446213,497,0,0.13678336602867727,23.262883615960774,77.4134451903786
1342,2,1,0.15811455510729175,311,0,0.09486873306437504,23.2373075865329,77.4219098981219
1343,4,1,0.019206567680755265,153,0,0.01152394060845316,23.270573605017155,77.38623901589497
1344,1,1,0.026215872937423085,425,0,0.01572952376245385,23.24274365163952,77.43249152883955
1345,1,1,0.020546836976555342,425,0,0.012328102185933205,23.269113409745767,77.38555799634948
1346,0,1,0.018693903336194032,214,0,0.01121634200171642,23.252120914330508,77.38644242462395
1347,1,2,0.019143306512752038,425,1,0.41148598390765123,23.236619909603014,77.39162552058123
1348,1,2,0.03259936818601172,425,1,0.41955962091160703,23.23464386325241,77.44005132877345
1349,4,1,0.17333996399451362,153,0,0.10400397839670818,23.23845406724933,77.41740255484046
1350,2,2,0.016773229666090395,311,1,0.4100639377996543,23.284562370340534,77.39667378217398
1351,4,1,0.007520587614248487,153,0,0.004512352568549092,23.269902252702103,77.39853589132474
1352,1,1,0.014005676985356093,425,0,0.008403406191213656,23.274905079655735,77.39226781554191
1353,2,1,0.03806986357181643,311,0,0.02284191814308986,23.23937231927426,77.40592497250572
1354,1,1,0.004798341127324904,425,0,0.0028790046763949423,23.266713061060702,77.38265904401801
1355,1,2,0.004457206779607778,425,1,0.4026743240677647,23.24975100467386,77.43482402731875
1356,3,2,0.01429684870067242,497,1,0.4085781092204035,23.285554837757843,77.43581114135773
1357,0,1,0.02254248548328628,214,0,0.013525491289971768,23.266949799783795,77.41588564915743
1358,3,2,0.07788701275265845,497,1,0.4467322076515951,23.251381942067653,77.40318270936791
1359,1,2,0.018737060082856145,425,1,0.4112422360497137,23.287196147153924,77.39938143271914
1360,0,2,0.021451214921233436,214,1,0.4128707289527401,23.260815867482552,77.39676367635346
1361,1,2,0.01774352093102472,425,1,0.41064611255861483,23.239176460621856,77.38629061729571
1362,3,1,0.010945280676112053,497,0,0.0065671684056672315,23.231941840177857,77.42220994904334
1363,2,1,0.2745441044377886,311,0,0.16472646266267316,23.25995378450766,77.41471473186911
1364,3,0,0.04094342689290581,497,0,0.024566056135743485,23.26452630421794,77.40731085084228
1365,2,1,0.33773271513472336,311,0,0.20263962908083402,23.258801083768084,77.41117922557437
1366,3,2,0.10390951870918971,497,1,0.4623457112255138,23.24620008772505,77.40193700967893
1367,3,2,0.013898765597367144,497,1,0.4083392593584203,23.236114846012807,77.42937264652252
1368,3,1,0.35088137351805426,497,0,0.21052882411083254,23.268946349364494,77.43125453997511
1369,2,2,0.02267893819776397,311,1,0.4136073629186584,23.23847605941221,77.42919262752118
1370,1,2,0.015233258367918804,425,1,0.4091399550207513,23.2571499904733,77.40300576864166
1371,0,1,0.0038618820335014686,214,0,0.002317129220100881,23.285827646535143,77.41098812968404
1372,1,1,0.06463589463805255,425,0,0.038781536782831534,23.267199180080127,77.43466228756971
1373,3,1,0.021817815770687407,497,0,0.013090689462412444,23.278492258151378,77.39308879384402
1374,3,2,0.017149056159491416,497,1,0.41028943369569487,23.268769746476732,77.38862524618388
1375,3,2,0.03419318894256275,497,1,0.4205159133655377,23.26463937086302,77.43365295530502
1376,2,1,0.012189353761325357,311,0,0.007313612256795214,23.233491072274973,77.38468776876496
1377,3,2,0.0157381311149365,497,1,0.4094428786689619,23.233861325693464,77.39117077103855
1378,3,2,0.008236298473339305,497,1,0.4049417790840036,23.26448864702341,77.40207743458492
1379,2,2,0.01770732731116274,311,1,0.4106243963866977,23.28180961456478,77.40153697023129
1380,1,2,0.02697726523312743,425,1,0.4161863591398765,23.266358007461132,77.42330967762886
1381,3,2,0.01297318650686096,497,1,0.4077839119041166,23.265083654433063,77.43700720036013
1382,2,2,0.0151343506790796,311,1,0.4090806104074478,23.26949146930767,77.38931203776575
1383,4,2,0.01058142158175313,153,1,0.4063488529490519,23.236822036649095,77.38379469464734
1384,2,2,0.005066998991209192,311,1,0.4030401993947255,23.271084658243037,77.41985799489882
1385,3,2,0.021032982534366723,497,1,0.41261978952062006,23.26293095836057,77.41806066988912
1386,4,2,0.016405350379169428,153,1,0.4098432102275017,23.248118376538713,77.44144076948194
1387,1,0,0.019337776054116608,425,0,0.011602665632469965,23.241987420694976,77.41182081998281
1388,1,1,0.050535489861701255,425,0,0.03032129391702075,23.263763817393503,77.40785941938691
1389,3,2,0.02055153209626666,497,1,0.41233091925776,23.275645719514596,77.43412154788157
1390,3,1,0.007142974916787383,497,0,0.0042857849500724295,23.232778988989818,77.4294801839779
1391,3,1,0.01754236959484152,497,0,0.01052542175690491,23.24814881683299,77.38663352474765
1392,2,2,0.009603940153029943,311,1,0.405762364091818,23.255303159482043,77.38994429177689
1393,2,2,0.014807882280128882,311,1,0.40888472936807735,23.2674144220665,77.38557730770282
1394,1,1,0.017975918069049496,425,0,0.010785550841429696,23.267945392359746,77.43830427446323
1395,0,2,0.0892269993978931,214,1,0.45353619963873587,23.249778330325935,77.40529979501754
1396,1,1,0.012124244076903417,425,0,0.00727454644614205,23.24913103046905,77.40898598199932
1397,2,2,0.009104959456266451,311,1,0.4054629756737599,23.265497409049697,77.39717541157414
1398,2,2,0.013247603645228223,311,1,0.40794856218713693,23.24712745177014,77.42656147699002
1399,3,1,0.04306811936626396,497,0,0.025840871619758374,23.23318634803747,77.43915470754949
1400,0,0,0.004261513665415829,214,0,0.002556908199249497,23.23086795915428,77.42481720335532
1401,3,2,0.051067425459639,497,1,0.43064045527578343,23.256755518870342,77.43949513412018
1402,2,1,0.04261251961119197,311,0,0.02556751176671518,23.256697844835323,77.43835748714807
1403,3,1,0.015232951776842852,497,0,0.00913977106610571,23.235259607844498,77.40169820799235
1404,1,2,0.015045347252828033,425,1,0.4090272083516968,23.25091295152958,77.44086999781149
1405,4,2,0.011275281689395192,153,1,0.40676516901363713,23.268949896723058,77.40516953489414
1406,2,2,0.0130272045704733,311,1,0.407816322742284,23.27178986125355,77.38424572506266
1407,0,0,0.010610502514462066,214,0,0.00636630150867724,23.27724187452098,77.39838459260221
1408,1,2,0.014662669491385075,425,1,0.4087976016948311,23.259133651132107,77.40103876521162
1409,3,2,0.012346465633616917,497,1,0.40740787938017015,23.265290109616124,77.39958379149908
1410,0,2,0.017527433666092693,214,1,0.41051646019965565,23.281113244864624,77.40101974564773
1411,1,2,0.03850935515910601,425,1,0.42310561309546363,23.26779901074336,77.42500690811457
1412,4,1,0.009297666408884199,153,0,0.005578599845330519,23.252435958095447,77.43451834170182
1413,1,1,0.1707852698450363,425,0,0.10247116190702178,23.24139075292216,77.41714043797909
1414,3,2,0.02171004478654003,497,1,0.413026026871924,23.230946154106725,77.39241840956214
1415,3,1,0.032507490720458325,497,0,0.019504494432274994,23.269863257848577,77.42443969258998
1416,2,2,0.005860384163389198,311,1,0.40351623049803353,23.27766666893246,77.40587967928285
1417,2,1,0.004135551339378637,311,0,0.002481330803627182,23.26343737570117,77.39135563191267
1418,0,0,0.012401819869446277,214,0,0.007441091921667766,23.242710812038627,77.38623664874942
1419,0,1,0.011079311581703161,214,0,0.006647586949021896,23.24257349682652,77.43523159373446
1420,1,2,0.029703863440283897,425,1,0.41782231806417036,23.276957415628832,77.42949789533705
1421,0,1,0.020209456578994874,214,0,0.012125673947396923,23.26112846429901,77.3985905741883
1422,2,1,0.01015268882074535,311,0,0.00609161329244721,23.286177539100663,77.4295208552259
1423,0,1,0.0096515089146911,214,0,0.00579090534881466,23.28900110771891,77.40737607819197
1424,1,2,0.018641333959933903,425,1,0.4111848003759604,23.27063882447794,77.40593303099149
1425,1,2,0.015168826291870966,425,1,0.4091012957751226,23.25027315633303,77.44168016844566
1426,4,1,0.019159063568147502,153,0,0.0114954381408885,23.279743931555274,77.38739279536664
1427,3,1,0.012278258197571987,497,0,0.007366954918543191,23.28457633717376,77.39253741714965
1428,2,2,0.024454449728292246,311,1,0.41467266983697537,23.258145018303335,77.44089634329612
1429,1,1,0.35416192962914456,425,0,0.21249715777748673,23.260660821850134,77.41142822772068
1430,3,2,0.0035169071447803024,497,1,0.4021101442868682,23.23012776682755,77.41909996245985
1431,0,0,0.0250509941989691,214,0,0.01503059651938146,23.282149402595294,77.39515341396641
1432,2,1,0.14271008099804658,311,0,0.08562604859882794,23.272606616565184,77.43187432901966
1433,2,1,0.016339759732633116,311,0,0.00980385583957987,23.264443995447618,77.42261103071675
1434,1,1,0.26898590122791477,425,0,0.16139154073674886,23.258294368458856,77.41427492180199
1435,1,1,0.019963071403837546,425,0,0.011977842842302527,23.25575125338925,77.434610974053
1436,0,2,0.034472357727219086,214,1,0.42068341463633147,23.243833101285755,77.40387907742928
1437,3,1,0.14584639075405492,497,0,0.08750783445243294,23.273653725641463,77.43077700081612
1438,1,2,0.007529363142641727,425,1,0.40451761788558505,23.280497047705214,77.43682307283676
1439,2,1,0.011300528514832731,311,0,0.0067803171088996386,23.25978917999598,77.39111789776807
1440,1,2,0.022912297818341466,425,1,0.4137473786910049,23.23703545889505,77.38755035872103
1441,1,1,0.010500064874325487,425,0,0.006300038924595292,23.242642312278512,77.3881643490947
1442,0,1,0.012579982236056428,214,0,0.007547989341633856,23.233195003866182,77.40211070750146
1443,1,1,0.005045748928880119,425,0,0.003027449357328071,23.254595838231232,77.3829739587944
1444,0,2,0.006254768402507786,214,1,0.4037528610415047,23.24592212372689,77.44188622133339
1445,3,1,0.014739044301880761,497,0,0.008843426581128456,23.28756675608902,77.43587735364754
1446,3,2,0.021501963931875322,497,1,0.4129011783591252,23.2525952253537,77.40647187246066
1447,2,1,0.006562980477873607,311,0,0.003937788286724165,23.28069592813589,77.422641630665
1448,2,2,0.03108604929509812,311,1,0.41865162957705887,23.25044014588191,77.42207206846416
1449,2,2,0.010140365560575402,311,1,0.40608421933634525,23.28767053546765,77.4031235201283
1450,2,2,0.32452041820367383,311,1,0.5947122509222043,23.251747241348795,77.40042068411863
1451,4,2,0.06964365608631308,153,1,0.44178619365178784,23.272490124367412,77.42515750791031
1452,0,0,0.028876389600698903,214,0,0.01732583376041934,23.23462240037997,77.38773260540553
1453,3,2,0.03096844124565611,497,1,0.4185810647473937,23.279653726927343,77.38418556666265
1454,2,1,0.05074569096917141,311,0,0.030447414581502845,23.231991629397687,77.44028782548276
1455,0,2,0.007482193672758429,214,1,0.4044893162036551,23.271450331122697,77.39379701608296
1456,0,2,0.0161138895954581,214,1,0.4096683337572749,23.24208817765663,77.39842037972517
1457,3,2,0.016133693620808624,497,1,0.4096802161724852,23.27973957219948,77.39167591565766
1458,3,2,0.013029990780729438,497,1,0.4078179944684377,23.283108612537408,77.42631805999086
1459,3,1,0.013919009161166814,497,0,0.008351405496700088,23.274980885347187,77.40782041118624
1460,4,1,0.0294182980599491,153,0,0.017650978835969458,23.27810666982019,77.38587507475773
1461,3,1,0.00483774575812756,497,0,0.0029026474548765357,23.25664762389063,77.42863258928759
1462,0,1,0.01792081379818594,214,0,0.010752488278911565,23.246140484612273,77.41869560038481
1463,1,1,0.007205067511973769,425,0,0.004323040507184261,23.27480051482019,77.40950772144093
1464,1,1,0.006813673510884491,425,0,0.004088204106530695,23.288784322430345,77.38909453358023
1465,2,2,0.015566223577953259,311,1,0.409339734146772,23.28227734170751,77.41683809264562
1466,1,0,0.016418496115433123,425,0,0.009851097669259873,23.231903230202263,77.38978313299228
1467,2,0,0.026294941660284902,311,0,0.015776964996170942,23.251113185405895,77.42056590055093
1468,3,1,0.014195023949946402,497,0,0.008517014369967841,23.282594704439845,77.41673282361388
1469,0,2,0.028035324940065894,214,1,0.4168211949640396,23.251782772660448,77.3935813748277
1470,1,2,0.015420420189745522,425,1,0.40925225211384736,23.244193702664884,77.43321727076368
1471,2,2,0.016774614184355233,311,1,0.4100647685106132,23.247356386456985,77.3885093652648
1472,0,1,0.01913863403554985,214,0,0.01148318042132991,23.247027535057825,77.40829209042242
1473,3,2,0.023474575305890873,497,1,0.41408474518353455,23.27535618610732,77.38728869652631
1474,3,2,0.019404630373903293,497,1,0.411642778224342,23.238784962469428,77.43208346124841
1475,3,2,0.027467944894158037,497,1,0.41648076693649483,23.28712256034287,77.4060012956987
1476,3,2,0.03526791640230462,497,1,0.4211607498413828,23.27967418635194,77.3848337170883
1477,2,2,0.028734591051321645,311,1,0.417240754630793,23.237162581515772,77.41047946384737
1478,3,0,0.034602585224998754,497,0,0.02076155113499925,23.240585883936475,77.40563467732967
1479,2,0,0.019249849314043815,311,0,0.01154990958842629,23.25092732978536,77.42402829822396
1480,3,1,0.02090515644435151,497,0,0.012543093866610906,23.251285230234345,77.3920062038492
1481,0,2,0.010143036897268077,214,1,0.40608582213836086,23.237639842642093,77.40081135566945
1482,4,0,0.3803465513543548,153,0,0.22820793081261287,23.2373102546079,77.42038274340143
1483,2,2,0.025466163416873987,311,1,0.41527969805012444,23.233609381440537,77.38864172326649
1484,3,1,0.015733915723029478,497,0,0.009440349433817686,23.285052262108067,77.42756621288763
1485,1,2,0.008866781871701875,425,1,0.40532006912302115,23.269871366458823,77.39563565346812
1486,2,1,0.026604428883246562,311,0,0.015962657329947935,23.25694504128427,77.43574429269653
1487,3,0,0.025435862274121368,497,0,0.01526151736447282,23.230926544711615,77.44072284380812
1488,2,0,0.014527114158372238,311,0,0.008716268495023343,23.2631755570782,77.39637058629762
1489,4,0,0.014473211542346714,153,0,0.008683926925408028,23.273342449516797,77.38569533707333
1490,0,2,0.06999906678491642,214,1,0.4419994400709499,23.242552509067135,77.42499613365365
1491,0,2,0.01940897161848337,214,1,0.41164538297109005,23.237021637330113,77.39146300618256
1492,0,1,0.022138990176881913,214,0,0.013283394106129148,23.233817127832708,77.38640654887752
1493,3,2,0.008031208667269725,497,1,0.4048187252003619,23.23484024027418,77.40531269305909
1494,3,2,0.008557896292672063,497,1,0.40513473777560327,23.262387839772675,77.42587608483682
1495,1,1,0.021671241040786392,425,0,0.013002744624471835,23.28171102222235,77.39691281002952
1496,0,0,0.0257807938419232,214,0,0.01546847630515392,23.277647268115395,77.39228679425
1497,1,1,0.013931099338903956,425,0,0.008358659603342374,23.2426148385248,77.40896484156039
1498,3,1,0.018355363886811384,497,0,0.01101321833208683,23.243053120423426,77.41260253989665
1499,0,0,0.016757161723456808,214,0,0.010054297034074084,23.28319920088683,77.38700959168953
1500,1,1,0.018801332441020252,425,0,0.01128079946461215,23.27286032228927,77.40569717208567
1501,2,1,0.03694648742922208,311,0,0.02216789245753325,23.2633730520519,77.4061407680278
1502,4,2,0.009018796148481254,153,1,0.4054112776890888,23.28377476569539,77.40850328292092
1503,0,1,0.02168295929972569,214,0,0.013009775579835414,23.24622356759587,77.40904374481215
1504,3,2,0.0,497,1,0.4,23.274869880151464,77.44104629930709
1505,3,1,0.020722588804725408,497,0,0.012433553282835245,23.26741540961469,77.437331703665
1506,1,1,0.017633438218658832,425,0,0.0105800629311953,23.267931427197308,77.42262045397406
1507,2,1,0.0021447525770920384,311,0,0.001286851546255223,23.2313391087793,77.41430415874653
1508,2,1,0.028995441819925232,311,0,0.01739726509195514,23.254649412447645,77.43836164080417
1509,1,0,0.04885812233647872,425,0,0.02931487340188723,23.25417249171028,77.40485168400629
1510,1,0,0.08138458297761061,425,0,0.04883074978656637,23.254289155379336,77.40351948165203
1511,0,2,0.03126190015903102,214,1,0.41875714009541865,23.24986096848008,77.4203667011266
1512,4,1,0.05930796789980014,153,0,0.035584780739880084,23.257276823325988,77.43903060987795
1513,3,0,0.13855881858007038,497,0,0.08313529114804223,23.237384497405287,77.4182152849367
1514,3,2,0.008051089864279447,497,1,0.4048306539185677,23.28539516115963,77.43077800630705
1515,0,2,0.01609451528029058,214,1,0.40965670916817437,23.244754930586105,77.42856234164567
1516,1,2,0.014376990780587181,425,1,0.40862619446835236,23.254546416493604,77.43148464062304
1517,3,0,0.020449472317333565,497,0,0.01226968339040014,23.246129971701873,77.42630013367501
1518,4,1,0.01720826457042896,153,0,0.010324958742257374,23.252051013644703,77.38769175838824
1519,4,1,0.013412235374769354,153,0,0.008047341224861611,23.23541081422965,77.41127547476808
1520,0,2,0.04000411673384827,214,1,0.424002470040309,23.265214060899883,77.41439593031329
1521,3,2,0.8665267881373718,497,1,0.919916072882423,23.240847520603424,77.42069330903617
1522,1,1,0.027242261043825818,425,0,0.01634535662629549,23.283172296246377,77.39618586773554
1523,1,1,0.02736332396090627,425,0,0.01641799437654376,23.286565157120044,77.4058958700971
1524,4,1,0.0067594751063395665,153,0,0.00405568506380374,23.267956471859794,77.44047522679321
1525,1,1,0.02425841046933195,425,0,0.01455504628159917,23.2394697770566,77.41002960482548
1526,0,1,0.027391390369038225,214,0,0.016434834221422934,23.249343322083803,77.42047286591387
1527,0,1,0.02217012956584176,214,0,0.013302077739505055,23.27970865629231,77.41415933105127
1528,1,2,0.01644887053646627,425,1,0.4098693223218798,23.282381916956307,77.39299638473716
1529,2,1,0.0212554134670165,311,0,0.0127532480802099,23.23664984138488,77.38861501862068
1530,3,2,0.027091346264652913,497,1,0.41625480775879176,23.24340859059812,77.4003851299965
1531,2,1,0.006042642192400292,311,0,0.003625585315440175,23.288836924556374,77.38680694211344
1532,3,2,0.01887180058503535,497,1,0.4113230803510212,23.27381389557867,77.39815133473404
1533,1,1,0.018525185014123206,425,0,0.011115111008473923,23.28679654613176,77.43857305277078
1534,3,2,0.007888639926629047,497,1,0.40473318395597746,23.23195509784134,77.40465151554201
1535,3,2,0.001933836365190638,497,1,0.4011603018191144,23.273685824519248,77.41879730980487
1536,0,2,0.009264342796601025,214,1,0.40555860567796065,23.272592410537897,77.38953814385232
1537,1,1,0.0079951238524015,425,0,0.0047970743114409,23.287679529802304,77.41824080347008
1538,1,2,0.016000725710468018,425,1,0.40960043542628083,23.232968523165223,77.43689990638967
1539,1,2,0.0074729219035327855,425,1,0.4044837531421197,23.281964780211364,77.4347525472707
1540,2,2,0.027986139916875128,311,1,0.4167916839501251,23.237145335196264,77.41106722893299
1541,2,1,0.011272019649986273,311,0,0.006763211789991764,23.28382808970897,77.43786753018571
1542,2,2,0.006786304565882956,311,1,0.4040717827395298,23.28018248751644,77.42075136350655
1543,3,2,0.03262361924728311,497,1,0.4195741715483699,23.276542723176192,77.38792318987058
1544,1,2,0.009293288307667272,425,1,0.4055759729846004,23.261368750581948,77.42091349091827
1545,2,2,0.020931413977905128,311,1,0.4125588483867431,23.237878580268436,77.428189308669
1546,1,1,0.014093705253155314,425,0,0.008456223151893188,23.28499901562305,77.386435424404
1547,0,1,0.18287672604574484,214,0,0.1097260356274469,23.242714792394924,77.42147462492089
1548,3,2,0.00875378329529743,497,1,0.4052522699771785,23.237225918845965,77.44207650929009
1549,1,2,0.024442698941035658,425,1,0.41466561936462143,23.24236994711687,77.43209395768434
1550,4,1,0.014676169903702099,153,0,0.008805701942221258,23.23077764335597,77.43733678633889
1551,0,2,0.014905392853168857,214,1,0.40894323571190133,23.258183859644337,77.43311203375615
1552,1,1,0.05059580951192497,425,0,0.030357485707154984,23.25790281741108,77.43945243448357
1553,3,1,0.011739010991361728,497,0,0.007043406594817036,23.274495184849407,77.40010235138936
1554,1,1,0.06542076341500139,425,0,0.03925245804900083,23.26458108456376,77.40960741010512
1555,2,1,0.004393617067124702,311,0,0.0026361702402748215,23.277907795488755,77.44071182939322
1556,1,0,0.013003053889464317,425,0,0.00780183233367859,23.24745783668684,77.38954364800365
1557,3,1,0.011758354660480122,497,0,0.007055012796288073,23.241184249890537,77.38361776727218
1558,3,1,0.016157301392403976,497,0,0.009694380835442386,23.240660490386556,77.43015035952672
1559,0,2,0.01478314448439264,214,1,0.4088698866906356,23.240861055974673,77.4393738749699
1560,4,1,0.03515652756870481,153,0,0.021093916541222887,23.239610124909696,77.40665605702486
1561,2,2,0.008369742788413096,311,1,0.4050218456730479,23.235471136646936,77.43365739788025
1562,1,1,0.03711650385137425,425,0,0.02226990231082455,23.239694323071472,77.42608056609502
1563,2,1,0.015506659338448242,311,0,0.009303995603068944,23.28764065530344,77.3988622771565
1564,2,2,0.02152448010274208,311,1,0.4129146880616453,23.250513900127572,77.4238521229709
1565,3,2,0.008766663111348374,497,1,0.40525999786680905,23.241483180714365,77.44102565438727
1566,2,1,0.006403817836272695,311,0,0.0038422907017636168,23.255863370701423,77.42105631196331
1567,3,1,0.008328505376517524,497,0,0.004997103225910514,23.232938966709305,77.43152780704942
1568,3,2,0.015081980227654099,497,1,0.40904918813659247,23.285598914808915,77.39986090548483
1569,3,1,0.01666478642604613,497,0,0.009998871855627678,23.24027363596897,77.39182377442616
1570,1,2,0.07952517181534557,425,1,0.44771510308920737,23.27300302316152,77.43365177002534
1571,3,2,0.014657390151900398,497,1,0.40879443409114025,23.261908459841276,77.40023688593756
1572,1,1,0.252831245082026,425,0,0.15169874704921557,23.241200903106808,77.42223380519829
1573,3,2,0.021061060853468743,497,1,0.41263663651208127,23.28465360030652,77.38913519092759
